Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,PTS_per_MIN
5278,0.6641221374045801,0.14668547249647396,0.155688622754491,0.15625,0.1316725978647687,0.7015250544662308,0.46428571428571436,0.4615384615384615,0.47927031509121065,0.1728395061728395,0.1801801801801802,0.48079034028540063,0.14545454545454548,0.1111111111111111,0.1153846153846154,0.03125,0.05555555555555556,0.49184782608695654,0.11538461538461535,1,1.061304893088866
5279,0.7251908396946565,0.3949224259520452,0.3353293413173652,0.3359375,0.3309608540925267,0.5054466230936818,0.5714285714285715,0.5641025641025641,0.5912106135986732,0.3209876543209877,0.31531531531531537,0.5225027442371021,0.09090909090909091,0.2037037037037037,0.16666666666666669,0.4453125,0.3333333333333333,0.49184782608695654,0.38461538461538464,1,0.8490802964811065
5280,0.33587786259541985,0.1904090267983075,0.1377245508982036,0.171875,0.1779359430604982,0.44662309368191705,0.5,0.47435897435897434,0.4021558872305141,0.08641975308641975,0.09909909909909911,0.4088913282107574,0.16363636363636364,0.17592592592592593,0.17307692307692313,0.0703125,0.1388888888888889,0.4945652173913043,0.30769230769230765,0,0.723270952561279
5281,0.33587786259541985,0.1382228490832158,0.08083832335329341,0.0859375,0.08540925266903916,0.44662309368191705,0.21428571428571433,0.23076923076923075,0.5024875621890548,0.11111111111111112,0.12612612612612614,0.41986827661909987,0.16363636363636364,0.15740740740740738,0.15384615384615385,0.1640625,0.11111111111111112,0.48641304347826086,0.30769230769230765,0,0.5847982146749283
5282,0.6717557251908397,0.458392101551481,0.3802395209580838,0.390625,0.38434163701067614,0.5185185185185184,0.6071428571428572,0.6025641025641025,0.5480928689883914,0.2592592592592593,0.2702702702702703,0.45225027442371013,0.18181818181818182,0.39814814814814814,0.33333333333333337,0.2421875,0.19444444444444445,0.5,0.44230769230769224,1,0.8294890439444916
5283,0.42748091603053434,0.09873060648801131,0.09580838323353293,0.1015625,0.099644128113879,0.5054466230936818,0.3571428571428572,0.34615384615384615,0.4427860696517413,0.09876543209876544,0.09909909909909911,0.44182217343578484,0.21818181818181817,0.09259259259259259,0.1153846153846154,0.0234375,0.05555555555555556,0.4945652173913043,0.15384615384615385,0,0.9703037751258455
5284,0.549618320610687,0.21438645980253884,0.11976047904191614,0.125,0.14590747330960857,0.4074074074074074,0.6428571428571429,0.641025641025641,0.5439469320066335,0.0617283950617284,0.08108108108108109,0.44017563117453345,0.12727272727272726,0.1111111111111111,0.10897435897435899,0.234375,0.25,0.47554347826086957,0.2692307692307692,0,0.5585935474504414
5285,0.42748091603053434,0.23413258110014112,0.08982035928143711,0.1015625,0.1209964412811388,0.38126361655773405,0.3928571428571429,0.43589743589743585,0.37728026533996684,0.09876543209876544,0.12612612612612614,0.40998902305159163,0.10909090909090909,0.24999999999999997,0.18589743589743596,0.2109375,0.25,0.49184782608695654,0.24999999999999994,1,0.383613945226911
5286,0.5954198473282443,0.27362482369534563,0.23652694610778438,0.21875,0.2597864768683274,0.3071895424836601,0.5714285714285715,0.5897435897435896,0.466832504145937,0.23456790123456792,0.26126126126126126,0.460482985729967,0.09090909090909091,0.07407407407407407,0.07692307692307694,0.359375,0.3888888888888889,0.47554347826086957,0.36538461538461536,1,0.8643890529486271
5287,0.48854961832061067,0.30606488011283506,0.16167664670658682,0.1484375,0.19217081850533813,0.3006535947712418,0.5357142857142858,0.5512820512820512,0.75787728026534,0.1851851851851852,0.19819819819819823,0.46267837541163553,0.18181818181818182,0.24999999999999997,0.23717948717948723,0.484375,0.36111111111111116,0.4891304347826087,0.5,1,0.5282257944427992
5288,0.366412213740458,0.11001410437235544,0.02994011976047904,0.03125,0.042704626334519574,0.32244008714596945,0.5357142857142858,0.5384615384615384,0.5829187396351576,0.01234567901234568,0.01801801801801802,0.38583973655323817,0.03636363636363637,0.07407407407407407,0.04487179487179488,0.0859375,0.08333333333333333,0.48641304347826086,0.07692307692307691,0,0.2721232763609005
5289,0.35877862595419846,0.23413258110014112,0.2514970059880239,0.28125,0.28113879003558717,0.4923747276688452,0.46428571428571436,0.4871794871794871,0.5124378109452736,0.1728395061728395,0.16216216216216217,0.48627881448957183,0.14545454545454548,0.17592592592592593,0.18589743589743596,0.1171875,0.2777777777777778,0.4891304347826087,0.30769230769230765,1,1.0741190466353507
5290,0.6335877862595419,0.19464033850493656,0.23053892215568858,0.234375,0.24555160142348753,0.4705882352941176,0.5357142857142858,0.5256410256410255,0.7802653399668324,0.19753086419753088,0.18918918918918923,0.49286498353457736,0.09090909090909091,0.07407407407407407,0.07692307692307694,0.140625,0.25,0.46467391304347827,0.2884615384615385,0,1.184374627480249
5291,0.6335877862595419,0.20169252468265164,0.2604790419161676,0.2890625,0.24199288256227758,0.6862745098039216,0.4285714285714286,0.4230769230769231,0.3490878938640133,0.1851851851851852,0.19819819819819823,0.4209659714599341,0.5636363636363637,0.35185185185185186,0.41666666666666674,0.015625,0.11111111111111112,0.5027173913043478,0.11538461538461535,1,1.29140199075838
5292,0.5190839694656488,0.0973201692524683,0.03293413173652694,0.046875,0.03914590747330961,0.5272331154684096,0.4285714285714286,0.4230769230769231,0.6376451077943615,0.01234567901234568,0.00900900900900901,0.4577387486278814,0.03636363636363637,0.06481481481481481,0.057692307692307696,0.09375,0.05555555555555556,0.49184782608695654,0.09615384615384613,0,0.33837536695428827
5293,0.5190839694656488,0.20169252468265164,0.08982035928143711,0.09375,0.099644128113879,0.45098039215686264,0.5,0.5,0.2810945273631841,0.04938271604938272,0.07207207207207209,0.4012074643249176,0.07272727272727274,0.14814814814814814,0.1282051282051282,0.234375,0.25,0.49184782608695654,0.24999999999999994,1,0.4453110312959931
5294,0.5419847328244275,0.3328631875881524,0.30838323353293406,0.28125,0.28113879003558717,0.5119825708061001,0.6428571428571429,0.6282051282051282,0.6500829187396351,0.308641975308642,0.2792792792792793,0.513172338090011,0.32727272727272727,0.2777777777777778,0.31410256410256415,0.078125,0.22222222222222224,0.49184782608695654,0.15384615384615385,0,0.9264285771027057
5295,0.549618320610687,0.25669957686882944,0.3802395209580838,0.3828125,0.38434163701067614,0.494553376906318,0.6785714285714286,0.6538461538461537,0.4585406301824212,0.19753086419753088,0.24324324324324328,0.4517014270032931,0.2545454545454545,0.19444444444444442,0.23717948717948723,0.0703125,0.16666666666666666,0.5163043478260869,0.24999999999999994,1,1.4812050473378882
5296,0.5954198473282443,0.2581100141043724,0.2514970059880239,0.265625,0.23487544483985767,0.607843137254902,0.6071428571428572,0.6153846153846153,0.32504145936981754,0.1851851851851852,0.21621621621621623,0.3704720087815587,0.29090909090909095,0.2037037037037037,0.25000000000000006,0.0234375,0.16666666666666666,0.49728260869565216,0.38461538461538464,1,0.9743413615587729
5297,0.22900763358778625,0.06346967559943584,0.047904191616766456,0.046875,0.05338078291814946,0.3376906318082788,0.4285714285714286,0.4487179487179487,0.4734660033167496,0.0617283950617284,0.06306306306306307,0.4264544456641054,0.05454545454545454,0.018518518518518517,0.02564102564102564,0.015625,0.05555555555555556,0.483695652173913,0.09615384615384613,1,0.7546382549124463
5298,0.4045801526717557,0.059238363892806775,0.08383233532934131,0.09375,0.08896797153024912,0.522875816993464,0.25,0.2564102564102564,0.4933665008291874,0.11111111111111112,0.11711711711711713,0.420417124039517,0.05454545454545454,0.018518518518518517,0.019230769230769232,0.09375,0.08333333333333333,0.453804347826087,0.15384615384615385,1,1.4149308068829092
5299,0.6335877862595419,0.1297602256699577,0.14371257485029937,0.1484375,0.13523131672597866,0.5773420479302831,0.4285714285714286,0.3974358974358974,0.5124378109452736,0.16049382716049385,0.14414414414414417,0.5400658616904499,0.10909090909090909,0.12037037037037038,0.12179487179487182,0.1171875,0.1388888888888889,0.4945652173913043,0.17307692307692307,1,1.1074387372632069
5300,0.5114503816793893,0.1678420310296192,0.20059880239520955,0.203125,0.19217081850533813,0.588235294117647,0.5714285714285715,0.5512820512820512,0.6351575456053068,0.11111111111111112,0.11711711711711713,0.5279912184412734,0.14545454545454548,0.10185185185185185,0.1282051282051282,0.046875,0.11111111111111112,0.4891304347826087,0.07692307692307691,1,1.1950930898167793
5301,0.6335877862595419,0.42736248236953467,0.2664670658682634,0.2890625,0.2704626334519573,0.5577342047930283,0.5,0.5,0.7661691542288558,0.16049382716049385,0.16216216216216217,0.4281009879253567,0.43636363636363634,0.4629629629629629,0.45512820512820523,0.09375,0.2777777777777778,0.5135869565217391,0.2692307692307692,1,0.6235007560403907
5302,0.6793893129770993,0.18335684062059243,0.1497005988023952,0.140625,0.18505338078291816,0.281045751633987,0.5714285714285715,0.5897435897435896,0.5597014925373134,0.09876543209876544,0.10810810810810811,0.4621295279912184,0.12727272727272726,0.07407407407407407,0.09615384615384617,0.2109375,0.22222222222222224,0.49184782608695654,0.15384615384615385,1,0.8163995098336418
5303,0.42748091603053434,0.2637517630465445,0.155688622754491,0.1484375,0.17437722419928825,0.3660130718954248,0.6785714285714286,0.6794871794871795,0.5837479270315091,0.11111111111111112,0.12612612612612614,0.4500548847420417,0.18181818181818182,0.3055555555555556,0.2692307692307693,0.078125,0.16666666666666666,0.5,0.1923076923076923,1,0.5902622918357484
5304,0.5190839694656488,0.17912552891396333,0.3053892215568862,0.3203125,0.2277580071174377,0.8235294117647058,0.32142857142857145,0.34615384615384615,0.4618573797678275,0.2839506172839506,0.32432432432432434,0.429198682766191,0.3090909090909091,0.14814814814814814,0.21153846153846156,0.046875,0.11111111111111112,0.4945652173913043,0.2115384615384615,1,1.7047942605710618
5305,0.648854961832061,0.3878702397743301,0.45508982035928136,0.4921875,0.47686832740213525,0.588235294117647,0.6785714285714286,0.6538461538461537,0.4693200663349917,0.2962962962962963,0.36936936936936937,0.398463227222832,0.5636363636363637,0.43518518518518523,0.5128205128205129,0.109375,0.11111111111111112,0.5027173913043478,0.2884615384615385,1,1.1732740513516595
5306,0.648854961832061,0.3497884344146686,0.42215568862275443,0.4296875,0.4412811387900356,0.5076252723311547,0.6785714285714286,0.7307692307692307,0.6542288557213931,0.19753086419753088,0.14414414414414417,0.5861690450054884,0.12727272727272726,0.24074074074074073,0.20512820512820518,0.1875,0.1388888888888889,0.4945652173913043,0.36538461538461536,1,1.206854139668075
5307,0.5343511450381679,0.22143864598025392,0.23652694610778438,0.234375,0.24555160142348753,0.4575163398692809,0.6428571428571429,0.641025641025641,0.5671641791044776,0.16049382716049385,0.16216216216216217,0.47585071350164654,0.18181818181818182,0.19444444444444442,0.20512820512820518,0.1796875,0.22222222222222224,0.48641304347826086,0.23076923076923078,1,1.0680893760302104
5308,0.38167938931297707,0.10155148095909734,0.11077844311377244,0.1015625,0.09608540925266905,0.5294117647058822,0.6071428571428572,0.6025641025641025,0.5514096185737977,0.1358024691358025,0.11711711711711713,0.5082327113062568,0.09090909090909091,0.08333333333333334,0.08333333333333336,0.03125,0.11111111111111112,0.49184782608695654,0.09615384615384613,0,1.090752537946814
5309,0.366412213740458,0.08603667136812414,0.047904191616766456,0.046875,0.07473309608540925,0.2069716775599128,0.6428571428571429,0.6794871794871795,0.5713101160862355,0.037037037037037035,0.02702702702702703,0.5378704720087815,0.018181818181818184,0.018518518518518517,0.012820512820512824,0.125,0.1388888888888889,0.4157608695652174,0.057692307692307696,1,0.5567233555360108
5310,0.4580152671755725,0.1212976022566996,0.1526946107784431,0.1640625,0.17437722419928825,0.44880174291938985,0.7142857142857144,0.6923076923076923,0.6683250414593698,0.08641975308641975,0.06306306306306307,0.5389681668496158,0.07272727272727274,0.05555555555555555,0.057692307692307696,0.1328125,0.19444444444444445,0.47554347826086957,0.09615384615384613,1,1.2587390067716062
5311,0.41221374045801523,0.09590973201692525,0.047904191616766456,0.046875,0.04982206405693951,0.42047930283224394,0.6071428571428572,0.5512820512820512,0.5041459369817579,0.0617283950617284,0.08108108108108109,0.3962678375411635,0.21818181818181817,0.14814814814814814,0.17948717948717952,0.0078125,0.08333333333333333,0.49728260869565216,0.07692307692307691,1,0.49941957311050095
5312,0.7251908396946565,0.3088857545839211,0.3892215568862275,0.3515625,0.3701067615658363,0.4923747276688452,0.5357142857142858,0.5641025641025641,0.5895522388059702,0.39506172839506176,0.3873873873873874,0.5263446761800219,0.16363636363636364,0.19444444444444442,0.19871794871794873,0.171875,0.16666666666666666,0.48641304347826086,0.36538461538461536,1,1.2600417814434008
5313,0.46564885496183206,0.19464033850493656,0.1407185628742515,0.1484375,0.12455516014234876,0.6034858387799564,0.3928571428571429,0.43589743589743585,0.27943615257048093,0.1234567901234568,0.13513513513513514,0.43798024149286496,0.29090909090909095,0.17592592592592593,0.2243589743589744,0.09375,0.19444444444444445,0.49728260869565216,0.15384615384615385,1,0.7229299674230092
5314,0.6412213740458015,0.2595204513399154,0.2455089820359281,0.28125,0.23843416370106763,0.6557734204793029,0.6071428571428572,0.5384615384615384,0.5381426202321724,0.09876543209876544,0.09909909909909911,0.5126234906695938,0.16363636363636364,0.2592592592592593,0.217948717948718,0.125,0.02777777777777778,0.4945652173913043,0.23076923076923078,1,0.9459737027713062
5315,0.6946564885496183,0.12552891396332866,0.05988023952095807,0.0703125,0.06405693950177936,0.5054466230936818,0.3571428571428572,0.3846153846153846,0.3872305140961857,0.0617283950617284,0.08108108108108109,0.37650933040614704,0.16363636363636364,0.08333333333333334,0.09615384615384617,0.078125,0.19444444444444445,0.49728260869565216,0.11538461538461535,1,0.47698548307061
5316,0.3129770992366412,0.05782792665726376,0.047904191616766456,0.0390625,0.03914590747330961,0.5098039215686274,0.25,0.3076923076923077,0.4867330016583748,0.08641975308641975,0.10810810810810811,0.438529088913282,0.21818181818181817,0.046296296296296294,0.08333333333333336,0.0390625,0.11111111111111112,0.4891304347826087,0.07692307692307691,1,0.8282487700611628
5317,0.48854961832061067,0.21579689703808186,0.1407185628742515,0.1484375,0.14234875444839856,0.5315904139433552,0.5357142857142858,0.5897435897435896,0.33250414593698174,0.04938271604938272,0.09909909909909911,0.3265642151481888,0.14545454545454548,0.23148148148148148,0.217948717948718,0.078125,0.11111111111111112,0.49184782608695654,0.23076923076923078,1,0.6520577646293664
5318,0.4351145038167939,0.10719322990126941,0.08083832335329341,0.0859375,0.099644128113879,0.4313725490196078,0.3571428571428572,0.3846153846153846,0.47180762852404645,0.0617283950617284,0.08108108108108109,0.34851811196487376,0.10909090909090909,0.12962962962962962,0.12179487179487182,0.015625,0.02777777777777778,0.49184782608695654,0.09615384615384613,1,0.7540661174830535
5319,0.4580152671755725,0.09449929478138223,0.0778443113772455,0.0859375,0.07829181494661923,0.5163398692810457,0.6071428571428572,0.6025641025641025,0.5414593698175788,0.02469135802469136,0.02702702702702703,0.4709110867178924,0.05454545454545454,0.1111111111111111,0.09615384615384617,0.0078125,0.02777777777777778,0.4891304347826087,0.019230769230769232,1,0.8236683128078992
5320,0.5038167938931297,0.14104372355430184,0.13473053892215567,0.1328125,0.1209964412811388,0.5315904139433552,0.5714285714285715,0.5769230769230769,0.5,0.1234567901234568,0.12612612612612614,0.45389681668496157,0.16363636363636364,0.09259259259259259,0.10256410256410257,0.125,0.08333333333333333,0.4782608695652174,0.11538461538461535,1,0.9551717992775148
5321,0.7022900763358778,0.22425952045133996,0.12275449101796407,0.1328125,0.08896797153024912,0.8257080610021788,0.25,0.23076923076923075,0.23631840796019898,0.14814814814814814,0.21621621621621623,0.27716794731064764,0.5636363636363637,0.38888888888888895,0.5,0.0234375,0.22222222222222224,0.5380434782608695,0.09615384615384613,1,0.5473525371210586
5322,0.7633587786259541,0.1678420310296192,0.20359281437125745,0.1953125,0.1814946619217082,0.5947712418300655,0.5714285714285715,0.5512820512820512,0.4618573797678275,0.16049382716049385,0.13513513513513514,0.5592755214050493,0.21818181818181817,0.15740740740740738,0.16666666666666669,0.0625,0.11111111111111112,0.49184782608695654,0.2115384615384615,1,1.2129303001125522
5323,0.5419847328244275,0.08462623413258112,0.10479041916167664,0.1171875,0.12455516014234876,0.4618736383442265,0.5,0.5384615384615384,0.31094527363184077,0.08641975308641975,0.10810810810810811,0.4023051591657519,0.07272727272727274,0.10185185185185185,0.09615384615384617,0.0546875,0.11111111111111112,0.4891304347826087,0.15384615384615385,0,1.2381271477358546
5324,0.5114503816793893,0.4146685472496474,0.3353293413173652,0.3203125,0.3167259786476868,0.4705882352941176,0.4285714285714286,0.4615384615384615,0.5049751243781094,0.4444444444444445,0.4684684684684685,0.48079034028540063,0.5454545454545454,0.5,0.5576923076923077,0.1484375,0.5,0.5027173913043478,0.38461538461538464,1,0.8086488764404012
5325,0.4580152671755725,0.1368124118476728,0.08682634730538923,0.0703125,0.12455516014234876,0.13071895424836605,0.7142857142857144,0.7435897435897436,0.687396351575456,0.08641975308641975,0.06306306306306307,0.5625686059275521,0.03636363636363637,0.06481481481481481,0.051282051282051294,0.1796875,0.11111111111111112,0.4809782608695652,0.2692307692307692,1,0.6345915565503609
5326,0.3969465648854962,0.09026798307475319,0.03293413173652694,0.03125,0.03558718861209964,0.45315904139433544,0.4285714285714286,0.4230769230769231,0.548922056384743,0.037037037037037035,0.07207207207207209,0.30461031833150387,0.18181818181818182,0.037037037037037035,0.07692307692307694,0.015625,0.11111111111111112,0.4891304347826087,0.03846153846153845,0,0.3648080142558832
5327,0.6106870229007634,0.530324400564175,0.5748502994011976,0.625,0.6192170818505338,0.5403050108932461,0.5357142857142858,0.5769230769230769,0.33001658374792703,0.3703703703703704,0.36936936936936937,0.49286498353457736,0.4,0.39814814814814814,0.42948717948717957,0.3359375,0.3888888888888889,0.48641304347826086,0.6538461538461537,1,1.0839393009196956
5328,0.282442748091603,0.06346967559943584,0.02694610778443113,0.015625,0.02135231316725978,0.34858387799564255,0.3571428571428572,0.37179487179487175,0.6011608623548922,0.08641975308641975,0.09909909909909911,0.4176728869374313,0.05454545454545454,0.037037037037037035,0.04487179487179488,0.015625,0.05555555555555556,0.483695652173913,0.03846153846153845,1,0.42448401838825106
5329,0.5114503816793893,0.19322990126939354,0.19461077844311375,0.1875,0.18505338078291816,0.522875816993464,0.5357142857142858,0.5256410256410255,0.5787728026533997,0.20987654320987656,0.2072072072072072,0.48353457738748623,0.18181818181818182,0.12962962962962962,0.14102564102564102,0.1328125,0.11111111111111112,0.49728260869565216,0.1923076923076923,1,1.0070941723977032
5330,0.46564885496183206,0.13258110014104374,0.044910179640718556,0.046875,0.04982206405693951,0.477124183006536,0.46428571428571436,0.43589743589743585,0.4469320066334992,0.037037037037037035,0.04504504504504505,0.36223929747530187,0.09090909090909091,0.07407407407407407,0.08333333333333336,0.125,0.16666666666666666,0.4945652173913043,0.09615384615384613,1,0.33871187125640684
5331,0.7022900763358778,0.16643159379407618,0.08083832335329341,0.0703125,0.07117437722419928,0.477124183006536,0.6428571428571429,0.6282051282051282,0.5837479270315091,0.04938271604938272,0.05405405405405406,0.44676180021953893,0.07272727272727274,0.10185185185185185,0.08333333333333336,0.0390625,0.08333333333333333,0.4891304347826087,0.11538461538461535,0,0.4856858283471359
5332,0.549618320610687,0.2581100141043724,0.21257485029940118,0.1953125,0.15658362989323843,0.6753812636165577,0.5,0.5512820512820512,0.4096185737976783,0.2839506172839506,0.32432432432432434,0.45828759604829855,0.38181818181818183,0.2592592592592593,0.3076923076923077,0.0546875,0.19444444444444445,0.49728260869565216,0.17307692307692307,1,0.8235504365556297
5333,0.6183206106870228,0.5641748942172073,0.44610778443113763,0.421875,0.46263345195729544,0.4074074074074074,0.5714285714285715,0.6282051282051282,0.41708126036484244,0.4197530864197531,0.39639639639639646,0.5038419319429198,0.18181818181818182,0.34259259259259256,0.29487179487179493,0.703125,0.6388888888888888,0.5054347826086957,0.7307692307692306,1,0.7907120325334148
5334,0.4351145038167939,0.1128349788434415,0.14371257485029937,0.1484375,0.2135231316725979,0.2461873638344227,0.5357142857142858,0.5897435897435896,0.33582089552238803,0.07407407407407407,0.08108108108108109,0.411635565312843,0.10909090909090909,0.09259259259259259,0.08974358974358976,0.0859375,0.11111111111111112,0.4891304347826087,0.13461538461538464,1,1.2735398271435971
5335,0.5801526717557252,0.16220028208744713,0.13173652694610777,0.140625,0.1316725978647687,0.5185185185185184,0.5357142857142858,0.5384615384615384,0.47927031509121065,0.08641975308641975,0.10810810810810811,0.43139407244785943,0.09090909090909091,0.1851851851851852,0.16666666666666669,0.09375,0.1388888888888889,0.49184782608695654,0.15384615384615385,1,0.8121342571557144
5336,0.6259541984732824,0.2919605077574049,0.23652694610778438,0.2265625,0.23843416370106763,0.48148148148148134,0.6428571428571429,0.641025641025641,0.6401326699834162,0.14814814814814814,0.12612612612612614,0.5153677277716794,0.12727272727272726,0.1851851851851852,0.17307692307692313,0.125,0.1388888888888889,0.4945652173913043,0.17307692307692307,1,0.8101056093799447
5337,0.4580152671755725,0.11142454160789848,0.13173652694610777,0.1328125,0.11743772241992882,0.5860566448801743,0.32142857142857145,0.34615384615384615,0.4444444444444444,0.16049382716049385,0.14414414414414417,0.46322722283205264,0.14545454545454548,0.08333333333333334,0.09615384615384617,0.0859375,0.08333333333333333,0.49184782608695654,0.15384615384615385,1,1.1821875429760846
5338,0.564885496183206,0.10014104372355433,0.05988023952095807,0.0546875,0.06405693950177936,0.35729847494553374,0.6785714285714286,0.7051282051282051,0.7354892205638475,0.04938271604938272,0.05405405405405406,0.4462129527991218,0.018181818181818184,0.027777777777777776,0.02564102564102564,0.15625,0.16666666666666666,0.48641304347826086,0.13461538461538464,1,0.5978993058349421
5339,0.6870229007633587,0.2411847672778562,0.18263473053892215,0.15625,0.1637010676156584,0.4901960784313724,0.6785714285714286,0.6794871794871795,0.4054726368159204,0.1851851851851852,0.21621621621621623,0.41986827661909987,0.2545454545454545,0.19444444444444442,0.2243589743589744,0.0546875,0.1388888888888889,0.4945652173913043,0.17307692307692307,1,0.757208510782189
5340,0.4961832061068702,0.3497884344146686,0.34730538922155685,0.390625,0.3202846975088968,0.7407407407407407,0.32142857142857145,0.3333333333333333,0.37728026533996684,0.271604938271605,0.2972972972972973,0.4500548847420417,0.6909090909090909,0.5555555555555556,0.6538461538461539,0.046875,0.25,0.5353260869565217,0.1923076923076923,1,0.992872909230473
5341,0.5572519083969466,0.2863187588152328,0.30838323353293406,0.3359375,0.2775800711743772,0.6514161220043573,0.32142857142857145,0.3333333333333333,0.4477611940298507,0.2962962962962963,0.26126126126126126,0.5021953896816684,0.43636363636363634,0.32407407407407407,0.35897435897435903,0.046875,0.1388888888888889,0.5027173913043478,0.24999999999999994,1,1.077025007229305
5342,0.5190839694656488,0.11988716502115658,0.12874251497005987,0.1171875,0.09608540925266905,0.6862745098039216,0.3928571428571429,0.37179487179487175,0.5555555555555556,0.1358024691358025,0.12612612612612614,0.4901207464324917,0.2,0.15740740740740738,0.17307692307692313,0.015625,0.11111111111111112,0.4945652173913043,0.09615384615384613,1,1.073774471209077
5343,0.6641221374045801,0.36107193229901274,0.28742514970059874,0.2890625,0.3274021352313167,0.41612200435729835,0.46428571428571436,0.5,0.26368159203980096,0.2839506172839506,0.30630630630630634,0.45115257958287597,0.21818181818181817,0.2037037037037037,0.23076923076923078,0.21875,0.3888888888888889,0.49184782608695654,0.4615384615384615,1,0.7960108883614296
5344,0.6030534351145038,0.19322990126939354,0.10778443113772454,0.125,0.1209964412811388,0.5686274509803921,0.3571428571428572,0.3333333333333333,0.4427860696517413,0.04938271604938272,0.05405405405405406,0.4297475301866081,0.21818181818181817,0.10185185185185185,0.1282051282051282,0.1171875,0.22222222222222224,0.49184782608695654,0.09615384615384613,1,0.5577752339433433
5345,0.4580152671755725,0.12270803949224261,0.056886227544910184,0.0625,0.07473309608540925,0.363834422657952,0.4285714285714286,0.43589743589743585,0.5663349917081261,0.04938271604938272,0.05405405405405406,0.44785949506037315,0.07272727272727274,0.046296296296296294,0.057692307692307696,0.1171875,0.22222222222222224,0.49184782608695654,0.13461538461538464,1,0.4635522844097109
5346,0.45038167938931295,0.07334273624823696,0.02395209580838323,0.03125,0.01779359430604982,0.6601307189542485,0.46428571428571436,0.4230769230769231,0.4369817578772803,0.02469135802469136,0.02702702702702703,0.43468715697036225,0.16363636363636364,0.1111111111111111,0.14102564102564102,0.0,0.02777777777777778,0.4945652173913043,0.019230769230769232,1,0.32653309247150164
5347,0.7022900763358778,0.2891396332863188,0.3562874251497005,0.3515625,0.41281138790035593,0.3769063180827887,0.6071428571428572,0.641025641025641,0.5588723051409619,0.271604938271605,0.23423423423423426,0.5208562019758507,0.07272727272727274,0.09259259259259259,0.08333333333333336,0.2578125,0.2777777777777778,0.4891304347826087,0.23076923076923078,1,1.2321904790275187
5348,0.6412213740458015,0.3117066290550071,0.2395209580838323,0.21875,0.20996441281138795,0.522875816993464,0.3571428571428572,0.3846153846153846,0.3747927031509121,0.345679012345679,0.35135135135135137,0.5043907793633369,0.16363636363636364,0.24999999999999997,0.19230769230769235,0.1875,0.3055555555555556,0.49728260869565216,0.38461538461538464,1,0.7683932641321012
5349,0.5038167938931297,0.09449929478138223,0.10479041916167664,0.09375,0.099644128113879,0.4379084967320261,0.5,0.5,0.6475953565505804,0.11111111111111112,0.09909909909909911,0.5340285400658616,0.12727272727272726,0.12037037037037038,0.1153846153846154,0.015625,0.02777777777777778,0.4891304347826087,0.11538461538461535,1,1.108784267241403
5350,0.46564885496183206,0.11988716502115658,0.0778443113772455,0.0546875,0.07829181494661923,0.3289760348583877,0.4285714285714286,0.5128205128205128,0.2703150912106136,0.1234567901234568,0.10810810810810811,0.513172338090011,0.07272727272727274,0.08333333333333334,0.07692307692307694,0.0703125,0.08333333333333333,0.5,0.15384615384615385,1,0.649258982591535
5351,0.564885496183206,0.30606488011283506,0.20359281437125745,0.1796875,0.1779359430604982,0.5163398692810457,0.6785714285714286,0.6538461538461537,0.5373134328358209,0.19753086419753088,0.16216216216216217,0.5351262349066959,0.14545454545454548,0.31481481481481477,0.23717948717948723,0.1875,0.19444444444444445,0.5054347826086957,0.36538461538461536,1,0.665173222631673
5352,0.48854961832061067,0.10719322990126941,0.17365269461077842,0.1875,0.1708185053380783,0.5816993464052287,0.32142857142857145,0.3205128205128205,0.4933665008291874,0.16049382716049385,0.17117117117117117,0.486827661909989,0.16363636363636364,0.09259259259259259,0.10897435897435899,0.046875,0.02777777777777778,0.4945652173913043,0.2115384615384615,1,1.6198457338524852
5353,0.46564885496183206,0.17630465444287735,0.13473053892215567,0.1328125,0.12455516014234876,0.5686274509803921,0.46428571428571436,0.4487179487179487,0.5074626865671642,0.09876543209876544,0.13513513513513514,0.4209659714599341,0.2363636363636364,0.1851851851851852,0.20512820512820518,0.0625,0.08333333333333333,0.4945652173913043,0.17307692307692307,1,0.7641482742763497
5354,0.6335877862595419,0.17207334273624825,0.12275449101796407,0.125,0.14234875444839856,0.4248366013071894,0.46428571428571436,0.4871794871794871,0.5248756218905473,0.1358024691358025,0.13513513513513514,0.46871569703622384,0.09090909090909091,0.12037037037037038,0.1153846153846154,0.1328125,0.25,0.4891304347826087,0.13461538461538464,1,0.7133432502302655
5355,0.5954198473282443,0.2313117066290551,0.24850299401197604,0.2734375,0.2206405693950178,0.7058823529411764,0.4285714285714286,0.4230769230769231,0.44029850746268656,0.19753086419753088,0.21621621621621623,0.43798024149286496,0.3090909090909091,0.23148148148148148,0.2628205128205129,0.0234375,0.08333333333333333,0.49728260869565216,0.17307692307692307,1,1.074274427736575
5356,0.5954198473282443,0.17630465444287735,0.1377245508982036,0.1484375,0.1637010676156584,0.44880174291938985,0.5714285714285715,0.5769230769230769,0.6310116086235489,0.0617283950617284,0.08108108108108109,0.38529088913282106,0.05454545454545454,0.12962962962962962,0.09615384615384617,0.2109375,0.22222222222222224,0.4945652173913043,0.3461538461538461,1,0.7811293470380465
